"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0473082485382241,-0.00961323040454761,-0.0481350991359897,0.0289613011869631,-0.000414325352206362,0.0026420988615649,-0.0149652960758088,0.0344619806114612,-0.0352394816761233,-0.0315947079570304,"Sparcl1"
"2",-0.0367447978055693,-0.00397204046586879,-0.061647114665375,0.0210953245696104,0.017218140739726,-0.00469991083235317,-0.00188809787208079,0.0136447362041936,-0.0224690994901913,-0.0103727055878338,"8430408G22Rik"
"3",-0.0353632874798426,-0.0396824338599985,-0.0100938192811382,0.00514843656348379,0.0341175785113717,-0.0139162648648667,0.016367521171914,0.0158905208959872,-0.0161106246703357,-0.0636067792312425,"Cd36"
"4",-0.0334750460358102,-0.0290952030851454,-0.0126224997389658,0.00498780881285453,-0.0379651559185145,0.0341976140126127,-0.0241894273857602,0.0325206693999094,0.0118947713510711,0.0123772385626796,"Cdkn1c"
"5",-0.0312952255711101,-0.0332925343208746,-0.0156661721846435,0.0205084112394487,0.0255120189679292,0.005339173024063,-0.00162948143700116,0.00847337414289444,-0.0293765834691029,-0.00381762425801717,"Fam198b"
"6",-0.028902645623303,-0.0313925471677265,-0.000205099986309278,-0.00103104637468263,-0.0163872972323302,0.0132472704965015,-0.0145786342897119,0.00851543352343956,-0.0136519716372454,0.0177874795537832,"Igf2"
"7",-0.028294007746279,-0.0447648057097035,0.00741046998976655,-0.00495193230000679,-0.0244931868250744,0.0110245665515467,-0.0341929793513084,0.0079330086175881,0.00927074052918224,-0.00910114991821166,"Sepp1"
"8",-0.0271265060012678,-0.0272668912902086,-0.0131567343912369,-0.00800699504315174,0.00326246176944023,0.00169750056922106,-0.0323633340677633,0.00902022348085519,-0.0105467801644608,0.00721963385026634,"Phactr2"
"9",-0.0258407098572078,-0.0312948726733149,0.0011917370927165,0.00455550603394002,-0.0117568339437863,0.0101699836442762,-0.00858442685817252,0.0209493165554463,0.00417634137416417,0.00955264360163009,"H19"
"10",-0.0256890417867028,-0.0267067489880194,0.0142019002574698,-0.0011003606305483,-0.000590960816284334,0.0208673853244178,0.00755231593404396,0.0124566089790055,0.0277259299527515,0.0236298779147736,"Pdcd4"
"11",-0.0238209405054199,-0.0013786624854034,-0.0301273547412848,0.0132888457181091,0.00811914045329821,0.00570400503555129,-0.038330378406085,7.86177769138931e-06,-0.0141906448933195,-0.0107303961810023,"Gpihbp1"
"12",-0.0237891085039433,-0.00316020637656918,-0.035152147083794,-0.0176637913674629,0.0153801029635212,0.0160647553515539,0.0171395449797473,0.00570365413461614,-0.00497307066886225,0.00483811813580319,"Slc9a3r2"
"13",-0.0234843407418698,-0.0336476563698549,-0.0150856429832277,-0.000725928395914861,-0.00133372265138133,0.0181009907633549,0.014875315574325,0.0180676293951039,0.0104633640801296,0.00239748411320294,"Ypel3"
"14",-0.0233826787013427,-0.0188104735018443,-0.0144730262225619,-0.0106353162677159,-0.00570308873017913,0.021031454819817,-0.0195759822493757,0.0348391384431104,-0.0196608089599106,0.00925083354727783,"Maged2"
"15",-0.0232313843398099,-0.057792245435755,0.0571240571315802,-0.0281638817494606,-0.0427908532418815,0.042726349761767,-0.00648318436738086,0.03545981292512,-0.00352558147724464,-0.0232360102201303,"Apoe"
"16",-0.0224099958142078,0.017691032841717,-0.0271646965036152,0.0486977817344914,0.00430844782318338,0.0245491953943569,0.000409570338933865,0.0367863862206846,-0.0172703603026702,0.0358566739222046,"Hey1"
"17",-0.0223860456724483,-0.0272814548061604,-0.0142585433944623,0.0257948379933281,0.0143422778598717,0.00080658701452231,-0.00976030870750395,-0.000466740585806896,-0.0123306633387269,-0.0224278205505478,"Fam13c"
"18",-0.0221383051893527,-0.0365555253581799,-0.0316502005857704,0.0239395859622379,0.0108411369959277,-0.00476924964276015,0.00717607757027177,0.0101642291297461,0.00465094329564916,0.00794863392999986,"Ablim1"
"19",-0.020976033701066,-0.0205910719107588,-0.0141103320066869,-0.00636401818425018,-0.0101556311785415,0.0107575374543604,0.0113014340745346,0.0199719451513859,0.00885637823934055,0.0225403540015198,"Fzd6"
"20",-0.0198562198780221,-0.039399152323645,-0.0127318278030062,-0.00663470231044363,0.0482239679566227,-0.0090146774863677,0.0259611864870848,0.0108631736693471,0.00846031747702452,0.0103193290290458,"Rgs2"
"21",-0.0196150540698561,0.00172902242404982,-0.0507679051543694,0.0146635883630373,-0.00589615848749182,-0.00311534702956928,-0.0274912477419975,0.0145983400276693,-0.00539590508663266,8.09078732564728e-05,"Mgll"
"22",-0.0193872505599707,-0.0393379815936907,0.0133661990691754,0.0359731413048551,0.0154294052811433,0.0103591479808995,0.0159191376289275,0.0213941321098773,0.00389486017279106,0.0140157898269351,"Klhl24"
"23",-0.018774783185348,-0.0177022261282563,-0.0276442521249563,0.0232147089751921,0.0175344388791158,0.00280020354009051,0.0217811658623247,-0.0148200005939611,-0.0141089682850719,-0.000873675289722562,"Cd97"
"24",-0.0187337923959977,-0.0119707523237778,-0.0150416564094135,-0.003727934808792,0.00443449723730767,0.00358500067463297,0.0048918699196786,0.00298031553838501,-0.00652524167368327,0.0318618233178248,"Cbfa2t3"
"25",-0.0185957331894602,-0.0102764765118155,-0.0146429907132602,0.00835956778396018,-0.00830389433273482,0.0263985923087976,0.0333375215991637,0.040787259388109,-0.0224877548386991,0.0123455456494341,"Smad7"
"26",-0.0185771266229563,-0.0204146008838398,-0.00455359793529305,0.0285185838834238,-0.00146083498558093,0.00705900938098654,0.0190697047631041,0.0101306506945237,0.0227632542723083,0.0115385232191283,"Abhd4"
"27",-0.018469878803739,-0.0628977946231922,0.0272775283481076,-0.00636493377665368,-0.00149656359226237,0.0175138156553398,-0.0056115760084578,-0.0113222321885121,-0.00224668445227335,-0.0139006117879995,"Igf1"
"28",-0.0178129923134222,-0.0159000009666279,-0.00609839960760422,-0.00132903849986067,-0.0203302865047769,0.00541764283369186,-0.0139482868517696,0.0217885442316396,0.0323449528469911,-0.0218253589304641,"Il16"
"29",-0.017805265509445,-0.0313697233995286,0.00696146838625456,-0.00471822658500722,0.0126956019729442,0.00725160411011515,-0.0141863034612101,0.00768555055774519,-0.00240128192320364,-0.0120467483936943,"H2afv"
"30",-0.0176337758367902,-0.0296989537869892,-0.00681883230364536,0.00605627071322381,-0.00631699119934344,0.0143446788996937,-0.0140501458225158,-0.00197344085110882,-0.00632267962132059,-0.00125023280047116,"Sema6a"
"31",-0.0176310283888208,-0.021537048040694,0.000947617336928029,0.0174637081744945,0.00750136823055046,0.00521892731820083,0.00327048079641628,0.000657623733418175,-0.00586557208140237,-0.00339016868796895,"Chd3"
"32",-0.0167961955107917,-0.0338417737307629,0.0228237667133735,-0.00562572545003018,-0.0214748353913948,0.0228796263256151,0.000452347879571963,0.0322557843189398,-0.000944819026918539,-0.00510139778503161,"Cd59a"
"33",-0.0165515167090402,-0.0120262722734592,-0.0125614880993867,0.00838071710293361,-0.02304141286682,0.0122927994545188,-0.0223272958358452,0.00661803232502963,0.0137851927501291,-0.00117005340115891,"Rftn2"
"34",-0.0163506964236061,-0.0018433713697808,-0.0223846217536709,0.0358068192284609,-0.010036745579685,0.00948651382170857,0.00102678960611066,0.0013022957184146,-0.0202845076763771,0.0669838530393876,"Gja4"
"35",-0.0159213814865844,-0.0227985661970719,-0.00919737789615668,0.0022986651064711,0.00934549620813553,0.0094744780213908,0.00708132808242981,0.00668236937719757,0.0136863235860121,-0.00173822370465264,"Ctxn1"
"36",-0.0159047144786265,-0.016768276654867,-0.0150785170641213,0.0104285230256179,0.013937998917037,0.00605623238770467,-0.0173270395703555,0.000405134486367637,-0.000758070014689937,0.00973541850760442,"Tmem159"
