,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1,fv1_NS_p10c10r3_K10,0.351006676569644,0.430794846290817,-0.0797881697211739,0.609277869226662,0.063199701674783,0.546078167551879,0.271019910476631,0.349975595605304,-0.0789556851286732,0.347058154249565,0.366537204449131,-0.0194790501995656,0.310568608735713,0.459542034600579,-0.148973425864867,0.479168613255967,0.280931920859323,0.198236692396644,0.519640746092821,0.345523541889711,0.174117204203109,0.26718766863184,0.512807955662953,-0.245620287031113,0.613599366085095,0.193681327843607,0.419918038241488,0.403116558228128,0.476828367243255,-0.073711809015127,-1.76431199922995,18.6796769480659,-5.13541472289192,1.71560702494624,0.109205009325266,5.95596533575094,5.31899057769864,-1.86691740290994,1.35836024094579,6.12821216704757
2,fv1_NS_p10c12r3_M10,0.222447554182505,0.211001950547274,0.0114456036352312,0.287587810220076,0.166041408847724,0.121546401372352,0.273822303138367,0.127054663010017,0.14676764012835,0.281998516267942,0.158526717109746,0.123471799158197,0.373766005759869,0.395040316309343,-0.0212743105494741,0.17437518331912,0.266101629883121,-0.0917264465640011,0.319541679629329,0.259529901536328,0.0600117780930011,0.400175723563796,0.265180859415507,0.134994864148289,0.364201546362574,0.164039848227281,0.200161698135293,0.462673929836668,0.33530611073685,0.127367819099818,-11.3218547046308,-1.26808216030421,11.5253686858537,8.2603189502867,2.91802969950666,-5.17814339805821,-0.815946426665352,10.1455435936151,-6.03296192700537,4.60977601476517
3,fv1_NS_p10c12r5_D12,0.0896601647373204,0.30375356053791,-0.21409339580059,0.463563985055478,0.0677472205768502,0.395816764478627,0.230298717517793,0.220476565955694,0.00982215156209959,0.0976257735479414,0.216462288896626,-0.118836515348685,0.356451456298183,0.182148271382009,0.174303184916173,0.081120207991664,0.112953826884828,-0.031833618893164,0.163967616654162,0.331082988036154,-0.167115371381992,0.124816411652637,0.448592908707162,-0.323776497054525,0.191348199599782,0.248568755218576,-0.0572205556187941,0.186949775651317,0.462104837856784,-0.275155062205467,-34.4183153560211,8.66289022645318,7.26876742774339,13.1819339703935,6.50880370347812,-1.79020398635832,-1.66233746763846,-0.599435269592214,-22.2942569482987,-8.38839721544239
4,fv1_NS_p10c12r7_J13,0.766242669210911,0.384343862008379,0.381898807202532,0.614524496789366,0.0974877537781505,0.517036743011216,0.402342218822409,0.310859589452239,0.0914826293701707,0.431632562002031,0.315817108887725,0.115815453114307,0.160754415380489,0.673592512977459,-0.51283809759697,0.414727803900737,0.24047648654396,0.174251317356777,0.348555943662945,0.514795053273598,-0.166239109610654,0.390684150348475,0.483662211776166,-0.0929780614276917,0.491215844106921,0.534434875739219,-0.0432190316322982,0.375024963732499,0.518297021379543,-0.143272057647044,11.9585128461662,11.9549853595258,9.89572334153605,10.4014392603423,-19.5083060941063,9.48112006014638,-2.66449481450851,5.14806066919076,-13.6413912927923,-1.86928217765983
5,fv1_NS_p10c1r1_J08,0.120047352167886,0.526670308331859,-0.406622956163972,0.551629151899848,0.201076924902542,0.350552226997306,0.189357983220365,0.621798960608489,-0.432440977388124,0.256438822584784,0.269516029305593,-0.0130772067208088,0.132952474847362,0.522665424038043,-0.389712949190681,0.222480352908084,0.445568623897425,-0.223088270989341,0.232334504913829,0.446820425747248,-0.214485920833419,0.294276754051762,0.553857304199227,-0.259580550147466,0.552342988920908,0.177003935804171,0.375339053116737,0.452113817598831,0.483026738032718,-0.0309129204338873,-19.3427898954122,11.2719938492757,-8.04590741729849,2.73850001793817,-8.88260114713824,-7.68471598822399,-7.26856431475009,-0.777270388182549,-3.45281362172686,2.34429595924981
6,fv1_NS_p10c1r3_B10,0.237037545965394,0.300711856858534,-0.06367431089314,0.155797582571245,0.409067480781949,-0.253269898210704,0.178648767513338,0.587689432869333,-0.409040665355995,0.321907279116803,0.220025484019389,0.101881795097414,0.531755679354397,0.38359576950897,0.148159909845428,0.519302406249947,0.268807072538295,0.250495333711651,0.333334005262782,0.492460150194341,-0.159126144931559,0.348885896405393,0.375763001445119,-0.0268771050397256,0.668511042404293,0.11965622470794,0.548854817696353,0.425889114842884,0.561738043827845,-0.135848928984962,0.508648110307625,-8.63529964249616,-7.10994600802723,14.8116353768811,7.19276706005589,7.63125957231287,-0.378799457410362,7.28373256610883,13.1598050439826,-3.24382780144809
7,fv1_NS_p10c1r4_N10,0.140818127980494,0.497940661851934,-0.35712253387144,0.689009265114265,0.114476767528656,0.574532497585609,0.337766024125914,0.327660861267275,0.0101051628586391,0.21736571867944,0.276398054943199,-0.0590323362637585,0.235741731889561,0.349735052983226,-0.113993321093665,0.285430571478418,0.379083789057426,-0.0936532175790081,0.426539500779722,0.377408073715785,0.0491314270639369,0.33296054667715,0.462865625749701,-0.129905079072551,0.650797029599055,0.190158224476851,0.460638805122204,0.258762968911212,0.492775143667344,-0.234012174756132,-16.5404463316736,14.9551765181159,1.95491015044758,-2.57517783407366,0.361701300590972,0.949528301421865,3.05585761773761,10.8711262039292,0.50733262891248,-6.3292737615159
8,fv1_NS_p10c3r3_D10,0.341828727811051,0.41907776773818,-0.0772490399271296,0.638131285916104,0.0796886380013991,0.558442647914705,0.295081711563959,0.229690079676271,0.0653916318876882,0.24612420117686,0.280289845408442,-0.0341656442315823,0.372248080333021,0.380436949821267,-0.00818886948824615,0.484222416945086,0.38979090948105,0.0944315074640364,0.474238999969758,0.477562424853555,-0.00332342488379789,0.358381854800896,0.476512742582519,-0.118130887781623,0.633682647724569,0.201975747173885,0.431706900550685,0.479713527811725,0.472829575496052,0.00688395231567224,1.92724175634844,16.8510491950424,0.38928225465069,-1.84559469300552,5.33634990115674,-2.37173781244442,0.967566371738149,2.40162439082581,5.53667473403635,3.41432998736176
9,fv1_NS_p10c3r7_B13,0.597035911186469,0.362872397758255,0.234163513428214,0.558592806125239,0.241245272207421,0.317347533917818,0.275165002431997,0.54177670089525,-0.266611698463252,0.380358663276406,0.36494337030454,0.0154152929718656,0.351777424061967,0.607178933138627,-0.25540150907666,0.408252410437393,0.470603845900652,-0.0623514354632596,0.295912261091654,0.587144215087407,-0.291231953995753,0.410883294477691,0.645941523358559,-0.235058228880868,0.567683682919432,0.528558475443294,0.0391252074761386,0.499460656976826,0.56326185402201,-0.0638011970451842,20.3064317558711,11.1153483277405,-4.19396396085881,1.8129307375846,-11.4454986048116,-3.13842324092669,-11.3013999690589,-6.24767674711371,-1.87132040503613,-1.63882185286482
10,fv1_NS_p10c4r1_M08,0.386412674284125,0.314768686652214,0.0716439876319107,0.550878152505481,0.196580417815093,0.354297734690388,0.119312397986563,0.645321286644167,-0.526008888657604,0.242277142816486,0.426696691588639,-0.184419548772153,0.568345095431357,0.288206857885205,0.280138237546153,0.456447768167388,0.560102994900629,-0.103655226733241,0.416649453286527,0.520264025360457,-0.10361457207393,0.364266170483574,0.484959928624294,-0.12069375814072,0.548787242921016,0.341539987272946,0.20724725564807,0.366882267163277,0.603785993509349,-0.236903726346072,10.2491476792422,7.95651055034266,-15.0698936127706,-5.65515887164388,5.73579908787108,-7.05888835057033,-2.28749312113198,5.52975331266876,-3.63019620696065,-4.69868941276408
11,fv1_NS_p10c4r2_I09,0.455795058546722,0.220758052711944,0.235037005834778,0.255045570931487,0.367084051776046,-0.112038480844559,0.154899035963643,0.719206373247468,-0.564307337283825,0.485639919142124,0.29225883004076,0.193381089101364,0.406450722037254,0.429389833865026,-0.0229391118277721,0.5510509787201,0.291679893292483,0.259371085427617,0.37443446270605,0.57476686683829,-0.20033240413224,0.388059904290293,0.516019791338034,-0.127959887047741,0.655819913270998,0.341893107355951,0.313926805915047,0.626454584398369,0.414492067996284,0.211962516402084,16.8379588951027,-3.46972393519254,-14.1894947266736,1.35764761210568,-7.96666504462032,4.96289393513883,-1.75343694364594,1.76283602103399,7.48556871976701,9.0771533460776
12,fv1_NS_p10c6r4_B11,0.422318983560867,0.341431762234949,0.0808872213259177,0.552437438773572,0.159922095651171,0.392515343122401,0.257074497933564,0.757918421875454,-0.500843923941891,0.21516723111467,0.504306581299188,-0.289139350184518,0.488183716754436,0.359557846913881,0.128625869840555,0.480703583715886,0.466266550779018,0.0144370329368682,0.508237155691931,0.516291581876976,-0.00805442618504515,0.430680051943818,0.591366401093221,-0.160686349149403,0.515015844500433,0.427314758282965,0.0877010862174684,0.46468758202228,0.551052973738609,-0.0863653917163282,10.7149668106012,9.92484590244121,-20.0659851024451,-15.235597279963,2.57493523122542,3.18797444324995,0.740545570494638,7.21150566366214,-3.11900559261471,0.335731727977095
13,fv1_NS_p10c7r2_L09,0.560125093124949,0.23123939376049,0.328885699364458,0.299921042846438,0.320955940628895,-0.0210348977824565,0.340759382040381,0.413215874612412,-0.0724564925720307,0.189038756913764,0.341741692517453,-0.15270293560369,0.481102448127311,0.419673471646119,0.0614289764811925,0.199507330758414,0.55491860117224,-0.355411270413825,0.306769233647302,0.566301412889666,-0.259532179242365,0.330296112650062,0.409117883325938,-0.0788217706758753,0.529567908473957,0.347928325286433,0.181639583187524,0.52727941160064,0.44145970730873,0.0858197042919103,12.8763322357946,-1.98394024611067,-3.44329666639898,-1.78974066888279,6.52752431265365,-9.7219072366958,-9.27942771184399,5.34975729673224,-3.93910199162989,12.1037362145593
14,fv1_NS_p10c7r5_O11,0.293972195552787,0.437413598834903,-0.143441403282117,0.683652658312406,0.0661322481696368,0.617520410142769,0.376757275132878,0.369170991625864,0.00758628350701446,0.184136099802062,0.388667524727247,-0.204531424925185,0.364750831018729,0.432096002936145,-0.0673451719174164,0.347079402397977,0.451814654518263,-0.104735252120286,0.409712067079782,0.31815277498552,0.0915592920942619,0.303899351007035,0.567540211209406,-0.263640860202371,0.510832156285551,0.352738150892379,0.158094005393172,0.437002512668982,0.601303533628895,-0.164301020959913,-6.03119967213382,17.1989099359676,0.24428948256488,-4.68927208791254,-7.26402963313953,-0.216922728808929,3.88326744921843,2.29720937124115,-3.2061728581493,-1.55227362726766
15,fv1_NS_p10c7r8_P13,0.445632388059483,0.318052283055995,0.127580105003489,0.208323061975528,0.547025142803378,-0.33870208082785,0.680332692394012,0.145445620859942,0.53488707153407,0.0858878615934076,0.593872283479289,-0.507984421885881,0.449449998966768,0.468035282667984,-0.0185852837012166,0.592554307043588,0.280590030808657,0.311964276234931,0.365961283284186,0.634360135835152,-0.268398852550967,0.40351888124117,0.514369714380929,-0.110850833139759,0.599451896033836,0.246446441754536,0.3530054542793,0.45462666530149,0.53645371441946,-0.0818270491179702,13.8711437492984,-8.1526722637536,16.860355916319,-17.0319580759263,-5.37709447748869,8.53773518006151,-8.57789334396246,3.98393465795206,3.24083757882343,0.627527548540524
16,fv1_NS_p10c8r4_D11,0.22773245170692,0.553767593602113,-0.326035141895193,0.684216393510788,0.0407405498841223,0.643475843626666,0.186811510293436,0.489033605689693,-0.302222095396257,0.232957495741371,0.275245230029428,-0.0422877342880572,0.283335614351344,0.484061499592242,-0.200725885240899,0.508922084887786,0.297820497189085,0.211101587698701,0.382840310288919,0.292102437788297,0.0907378725006213,0.294860033703716,0.577423577903692,-0.282563544199976,0.584151812303091,0.177058417393192,0.407093394909899,0.563514664860011,0.457838871977389,0.105675792882622,-8.19438503687024,19.6006176174626,-1.41597758945662,-3.3352226394404,-13.0215915295359,8.66977394660833,5.50650369428097,4.40327267616474,-0.901101958713479,6.20669696827431
17,fv1_NS_p10c8r6_L12,0.253929747002866,0.4931465457862,-0.239216798783334,0.69549248092565,0.0492691075254082,0.646223373400241,0.323744382357754,0.265956142225393,0.0577882401323614,0.225631591114384,0.446516453836968,-0.220884862722584,0.584062908045955,0.286453444807474,0.297609463238481,0.463816696547492,0.242741851985595,0.221074844561897,0.428447832192859,0.330828110624594,0.0976197215682648,0.252572767924336,0.604358769324042,-0.351786001399706,0.586216705592643,0.224386441187737,0.361830264404907,0.414016787476534,0.429885566295601,-0.0158687788190677,-2.90087578785639,16.6978045029546,2.50957262276568,-3.26286200589913,13.3525380096448,6.72633946255226,1.15562361338568,-6.10815255118409,3.5397972959332,-0.165843211661841
18,fv1_NS_p1c10r4_N03,0.702214914351166,0.265072182238829,0.437142732112337,0.266386593642134,0.615205942736473,-0.348819349094339,0.577817485351125,0.477274831281553,0.100542654069572,0.258383857939669,0.699434318606064,-0.441050460666395,0.546548077723369,0.375570890659855,0.170977187063514,0.546379551546694,0.493336218649659,0.0530433328970351,0.402727295952851,0.516686826251315,-0.113959530298464,0.34493197181812,0.623128352391454,-0.278196380573334,0.516218648002483,0.613010547550875,-0.096791899548392,0.407833036073356,0.66237281531702,-0.254539779243664,20.9205782571389,-11.3747321134739,0.846664386846459,-12.8973595255006,-3.21272760602205,4.74086454893693,-0.038618565580241,0.777559213706709,-8.9093164047998,-6.69578409381406
19,fv1_NS_p1c10r5_J04,0.516126540284411,0.21440148204208,0.301725058242331,0.296293817660549,0.33516960921196,-0.038875791551411,0.0934304128173575,0.572167961460034,-0.478737548642676,0.492165340412379,0.0750460327460907,0.417119307666288,0.484882258725286,0.235004634431669,0.249877624293616,0.345261612536101,0.363271581901222,-0.0180099693651212,0.330223918687886,0.479445801852856,-0.149221883164969,0.31565753503453,0.407563764071003,-0.0919062290364725,0.574741679325728,0.308252264694491,0.266489414631238,0.406963601905473,0.420587232943836,-0.0136236310383629,0.285970428263746,-4.57623789277599,-6.99943307482945,22.7384916112279,7.85909465809929,1.30143195340126,-3.59194502480626,-0.124407383444424,2.70410978551607,-0.97450106734693
20,fv1_NS_p1c10r8_N06,0.166699945242064,0.297093104902758,-0.130393159660694,0.289206600164299,0.176759682295609,0.11244691786869,0.161687716734213,0.321664729330134,-0.159977012595921,0.0886214532768154,0.364438015582275,-0.27581656230546,0.309617164744563,0.124071068553956,0.185546096190606,0.242200687006506,0.241294724507219,0.000905962499286761,0.205992138798159,0.286461728426033,-0.0804695896278744,0.104674068826343,0.416210327402181,-0.311536258575837,0.239099968769064,0.272389103216911,-0.0332891344478472,0.0731429854963366,0.564088958590993,-0.490945973094656,-31.8882888016402,-1.3946021014339,6.2635160446292,5.64743984100556,12.2132297864084,-5.0309285537681,-0.00231636275951269,2.66650440632886,-29.4263342102072,-18.8443998254966
21,fv1_NS_p1c11r6_G05,0.329934229618581,0.222188548093526,0.107745681525054,0.307251718252189,0.15301320896779,0.154238509284399,0.362482824136236,0.144201685946718,0.218281138189518,0.0848688679647098,0.44592599725079,-0.36105712928608,0.600638424419789,0.122493358050066,0.478145066369723,0.355550520623405,0.325243714601054,0.0303068060223506,0.410983788319196,0.333441555455134,0.0775422328640619,0.228216129134295,0.503161316778888,-0.274945187644593,0.505515693628844,0.219061579964354,0.286454113664491,0.369501391866682,0.472037998641065,-0.102536606774383,-8.97760187425173,3.20254414196438,10.8055712523594,-0.959443452137978,22.8401109903174,-5.52290380449026,3.56664211428857,-0.345931493584487,-5.93671184819285,0.351094820491997
22,fv1_NS_p1c12r2_H02,0.256750131660592,0.458472328345326,-0.201722196684733,0.116259720574453,0.640220941559694,-0.523961220985241,0.268366527650513,0.590519710048784,-0.322153182398272,0.183403143505112,0.59376034190961,-0.410357198404498,0.398993433189968,0.362966479274323,0.0360269539156446,0.469578698098324,0.28640963961672,0.183169058481604,0.463256454116782,0.424383492625763,0.0388729614910188,0.250191713550807,0.559372480093897,-0.309180766543089,0.547467017661429,0.282367832334322,0.265099185327107,0.286315851608611,0.545407864959591,-0.25909201335098,-3.25568538634199,-16.3081553204121,-8.71051787716201,-15.6685842697642,-3.08520660684066,10.055190106434,0.266957088715308,3.26820822694954,0.21401442390342,-6.52711202895559
23,fv1_NS_p1c12r3_D03,0.040785177404195,0.511321330173217,-0.470536152769022,0.18136591331883,0.533578245942134,-0.352212332623304,0.203863828540706,0.448447237401383,-0.244583408860677,0.112404727716041,0.415850117983383,-0.303445390267342,0.356849898009568,0.265216328423873,0.0916335695856948,0.456328692404788,0.325102299136229,0.13122639326856,0.542819403105581,0.225565539283536,0.317253863822044,0.158445415070934,0.65390996988859,-0.495464554817656,0.633017816936396,0.14059042756061,0.492427389375786,0.384294258877382,0.466059438108923,-0.0817651792315413,-18.8952985743979,-10.6872070601621,0.0405956537423724,-5.43106800784097,7.36485729860775,3.42551796355958,10.7074253069619,-0.29038063018435,0.312645648441941,-0.884397587213947
24,fv1_NS_p1c12r4_P03,0.554923648063985,0.272796151030234,0.282127497033751,0.283049301251999,0.484992465590926,-0.201943164338927,0.510988133366046,0.349475076240907,0.16151305712514,0.154319162252529,0.51841027228228,-0.36409111002975,0.502672633920325,0.351818299589482,0.150854334330843,0.49256116426312,0.363350956898038,0.129210207365082,0.396352551793985,0.494613025176967,-0.0982604733829824,0.335343561060223,0.586148830961451,-0.250805269901229,0.575815422588753,0.466196757464245,0.109618665124508,0.502654120464166,0.507996924821304,-0.00534280435713774,19.5080711715187,-4.60867710168411,4.28529958419505,-7.77767104406131,3.62038755112632,0.350905049492202,0.942347989680787,-1.58392391250984,1.29207611547553,-1.4333207510639
25,fv1_NS_p1c1r1_A01,0.358022041968013,0.288434495788383,0.0695875461796301,0.196568282787654,0.496136126484607,-0.299567843696952,0.226882109497259,0.55052872300191,-0.323646613504651,0.312727110626931,0.332508003986813,-0.0197808933598821,0.310718621225552,0.343252352422442,-0.0325337311968904,0.290170926785748,0.653965366238367,-0.363794439452619,0.415830583043555,0.353381534093982,0.0624490489495734,0.329891651331062,0.525878579507924,-0.195986928176862,0.471899375434105,0.333617964801495,0.13828141063261,0.442655266648975,0.501200916169431,-0.0585456495204557,5.51487264408761,-7.16998967208292,-3.25260884113685,2.70271337089458,0.450244930830091,-16.3192718168708,3.13456117135633,-3.14155022921792,-2.2325238170212,-0.660556893534946
