,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
45,fv1_NS_p2c10r3_A09,0.371328379429384,0.572534703487572,-0.201206324058188,0.23400454336966,0.625841496252715,-0.391836952883055,0.245017445397191,0.571190447836811,-0.326173002439621,0.44508737458085,0.239972043231234,0.205115331349616,0.441562594659708,0.373495302831394,0.0680672918283142,0.407838600274103,0.456195419030838,-0.0483568187567358,0.282791949325906,0.437867434139636,-0.155075484813731,0.419302374464856,0.420846328022494,-0.00154395355763814,0.333505558683924,0.557923169745865,-0.224417611061941,0.524503082368347,0.38970346850407,0.134799613864277,7.8933752087967,-17.051426813315,-10.0430400193893,3.76661007159356,5.22461375319578,0.537669108541544,-1.8619346855476,-10.0796187792887,-7.11430734462322,5.07088982159318
46,fv1_NS_p2c10r6_D11,0.425658556516994,0.473077616692861,-0.0474190601758664,0.284757107712352,0.48529604763709,-0.200538939924737,0.14440551786525,0.618501574496146,-0.474096056630897,0.39281257366325,0.188213240965174,0.204599332698075,0.15460239283303,0.434319747374209,-0.27971735454118,0.403985916207481,0.393448615900207,0.0105373003072739,0.323034534435923,0.303306443098201,0.019728091337722,0.409817222700138,0.392132804938112,0.0176844177620258,0.416551248101099,0.341293608994932,0.075257639106167,0.143191351866902,0.659459424465766,-0.516268072598864,-3.31283827306701,0.515046553427273,-19.1099134907506,2.9473666767482,-13.0716154161432,0.619812100816513,1.49973307228938,-3.96200999082778,5.01328409966141,-14.689298841099
47,fv1_NS_p2c10r7_P11,0.466660417441476,0.323669733184035,0.142990684257441,0.490246845152066,0.29687359938214,0.193373245769926,0.589049387690575,0.157493451756614,0.431555935933961,0.317194496233455,0.602937295684778,-0.285742799451323,0.326449174654783,0.410288630498476,-0.0838394558436934,0.350932239696736,0.4724984338843,-0.121566194187564,0.383237241263432,0.346701027712631,0.0365362135508012,0.398419229176678,0.258341010366224,0.140078218810455,0.193729988647517,0.617219605987387,-0.42348961733987,0.270380354953667,0.46041828925577,-0.190037934302103,-3.09579936463679,10.4402799740923,10.6891616975037,-14.1842666414939,-7.45896033209594,-7.81088655082405,2.3780350568525,-1.1405892373743,1.42166531624915,-1.12715302037407
48,fv1_NS_p2c11r1_J07,0.375680172851787,0.4945936665045,-0.118913493652713,0.46903534619051,0.338657958861789,0.130377387328721,0.68735140106898,0.200910465696231,0.48644093537275,0.350005413855585,0.396856080716804,-0.0468506668612191,0.289878060164109,0.52502013438451,-0.2351420742204,0.298103716584798,0.661016643365861,-0.362912926781063,0.418248793949344,0.382376822423479,0.0358719715258652,0.539065124147953,0.200730524812504,0.338334599335449,0.284312399485665,0.563723610104473,-0.279411210618808,0.333900583714944,0.46109353326156,-0.127192949546616,-1.93373026858377,-3.72003634292135,17.093065623123,-6.77064909343939,-4.98991861293,-10.3245532092153,1.2003218080455,2.48902162324354,0.944450167063208,0.135150289022999
49,fv1_NS_p2c11r5_I10,0.222033603105553,0.673095084458597,-0.451061481353045,0.22784189116793,0.584920942180361,-0.357079051012431,0.324918011808395,0.351675180641497,-0.0267571688331028,0.333440598460064,0.207938614795974,0.12550198366409,0.495798631042467,0.207902355122272,0.287896275920195,0.472800271606296,0.217936843070396,0.254863428535901,0.344737856678443,0.191817625768317,0.152920230910127,0.488755086461334,0.36994455442166,0.118810532039674,0.239549917705513,0.495422859973954,-0.255872942268441,0.248786913015993,0.492268730462336,-0.243481817446343,-23.6048505959051,-2.90279244508735,-1.66094764421446,-4.27388389110121,7.131376737866,4.42779286368263,7.77378750751352,-4.571074053289,1.82875687111636,-1.37725779773439
50,fv1_NS_p2c11r7_A12,0.240737546703481,0.661209104738217,-0.420471558034735,0.231919494685586,0.653089717054387,-0.421170222368801,0.210146356390651,0.416611894493784,-0.206465538103133,0.326183776023145,0.267380465983357,0.0588033100397879,0.39507908555758,0.445854038485455,-0.0507749529278756,0.349275326286074,0.417774825404089,-0.0684994991180152,0.265038841518128,0.587447137892038,-0.322408296373909,0.50014616858041,0.316960679738695,0.183185488841714,0.252181728032772,0.637902970189293,-0.385721242156521,0.360446618473046,0.573529873658872,-0.213083255185827,-11.3178700826895,-16.2312163000151,-3.02462411470254,-3.88725461435374,1.07075961035078,0.259926520119536,-8.78314683352775,-2.13525011747234,-11.7728667210162,-0.653919329710689
51,fv1_NS_p2c11r8_M12,0.706930078478072,0.257028921054899,0.449901157423173,0.606469461503389,0.223538143424891,0.382931318078497,0.463650817568435,0.197551494237411,0.266099323331024,0.554968458133261,0.449912654118565,0.105055804014695,0.340928613548595,0.463272865020603,-0.122344251472009,0.471724167217689,0.475427098339829,-0.00370293112214032,0.398313214986382,0.530709330796291,-0.132396115809909,0.428452782191272,0.314806037315038,0.113646744876234,0.257979606878886,0.545015759488166,-0.28703615260928,0.378410469489529,0.454846106582023,-0.0764356370924941,21.9054769639974,0.26221374388982,5.06384694960496,-0.402276710269083,-5.5597687161915,-1.42693933588211,-3.35019056422589,-2.17450462439632,-2.06026182481443,1.93920319358587
52,fv1_NS_p2c12r1_K07,0.686989612843098,0.223171985617197,0.463817627225901,0.616628078246187,0.132143776808958,0.484484301437229,0.344960906622283,0.299449473146074,0.0455114334762095,0.521345097893993,0.316961904851927,0.204383193042066,0.439639320772985,0.292463928150431,0.147175392622553,0.470525848939055,0.371559621877123,0.098966227061932,0.36058804837087,0.365489425296719,-0.0049013769258488,0.409696800748813,0.226611300776988,0.183085499971825,0.343512263388609,0.503426937979521,-0.159914674590912,0.214506710193077,0.375977526626634,-0.161470816433557,20.5539114561746,10.1383557205386,-5.79482301004673,5.32689107170223,1.5621978156304,6.76905318957606,-2.51741380678154,-2.24608132235908,-2.87269468194489,-0.717891229125872
53,fv1_NS_p2c12r2_G08,0.270391456593885,0.468327252665808,-0.197935796071923,0.236716666079803,0.31877445102711,-0.0820577849473079,0.594816681554376,0.122746567051308,0.472070114503068,0.300307968055152,0.128803146384988,0.171504821670164,0.290764346163861,0.509706561156015,-0.218942214992154,0.238395820655864,0.481561865141504,-0.243166044485641,0.404642733698709,0.342274313007782,0.0623684206909272,0.519180231248801,0.153668939571467,0.365511291677333,0.224247555200604,0.620423838651994,-0.396176283451391,0.200360892313366,0.370821147460817,-0.17046025514745,-16.024578796713,-2.56328811639538,9.19516468650746,-1.2932560554649,-11.8253204092757,-7.27990088920133,0.593380144978335,2.48296632580754,-5.87833583203546,-1.47937054168773
54,fv1_NS_p2c12r3_C09,0.644676219055724,0.259298048126876,0.385378170928848,0.520917662785332,0.343187957223909,0.177729705561424,0.412436880935495,0.23398675616878,0.178450124766715,0.322537754026223,0.539255090612278,-0.216717336586055,0.261671559280409,0.454940503594702,-0.193268944314293,0.399057362843058,0.391016484175634,0.00804087866742359,0.485970340841693,0.243102705354583,0.24286763548711,0.598947997050809,0.107701540365228,0.49124645668558,0.307885739282015,0.451768695590453,-0.143882956308438,0.183590159108919,0.397692472516965,-0.214102313408047,9.23272655292947,8.08133429255583,-7.54125075659826,-12.8493072701072,-10.4812548369409,0.364463053110168,10.7415920617937,9.08150739116055,0.755379456486516,-5.56261505150554
