,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
18,fv1_NS_p1c2r3_J02,0.129618494657891,0.352623197570645,-0.223004702912754,0.537932931620892,0.214025339039399,0.323907592581493,0.649422309765065,0.0742742764594007,0.575148033305664,0.482876835602916,0.0484679391269551,0.43440889647596,0.243999634896364,0.433078727184826,-0.189079092288462,0.256506127800225,0.378715404537819,-0.122209276737594,0.255103079283132,0.363608113147266,-0.108505033864134,0.505412897674338,0.118761118673962,0.386651779000376,0.178916082221543,0.534413073291891,-0.355496991070348,0.23848438266418,0.346390002545016,-0.107905619880835,-17.6102893257956,12.5412666575441,11.2966652882045,9.43733341337845,-9.56098711433784,-0.458469447399473,-0.441810667347011,0.274066261144833,-1.26437726996709,2.32720231993924
19,fv1_NS_p1c2r4_F03,0.280932616503123,0.506361104211775,-0.225428487708652,0.306774779484556,0.466318686724441,-0.159543907239885,0.369224744244976,0.416002779740355,-0.0467780354953785,0.565537934084026,0.108024445912731,0.457513488171296,0.454260003178679,0.511761656154778,-0.0575016529760993,0.461555063217386,0.504481186712966,-0.0429261234955796,0.46946136458234,0.335876297841228,0.133585066741113,0.58539874791089,0.178893328539173,0.406505419371717,0.412193063129266,0.510764998755661,-0.098571935626394,0.462689823354763,0.534062409902661,-0.0713725865478983,6.90436754487521,-15.0004896582389,3.55929034088016,10.7047985425101,0.421630912111586,-4.26086773923907,0.848102743678483,3.30549190588771,0.144461489273922,2.09949339066873
20,fv1_NS_p1c2r5_B04,0.309962594420339,0.418537720628159,-0.10857512620782,0.270635846246431,0.492393011553738,-0.221757165307307,0.220011284719365,0.504474802142448,-0.284463517423084,0.312923024151892,0.187530970843856,0.125392053308036,0.238179681525025,0.439372398543532,-0.201192717018507,0.472629877491576,0.320798532915688,0.151831344575888,0.360460521314231,0.297173889135149,0.0632866321790821,0.538833297281621,0.129639750851248,0.409193546430372,0.478103038441948,0.503004705297414,-0.0249016668554662,0.288681576212224,0.44434603049376,-0.155664454281536,-8.88858356215269,-0.637769236879949,-14.0709646532966,-0.527135539840588,-9.90560539138871,7.1465414678472,1.40376956668494,9.80574977547025,8.50761757916967,-0.0910973622048892
21,fv1_NS_p1c3r1_C01,0.675599999390407,0.270887147521839,0.404712851868568,0.566309799970744,0.221978846913304,0.34433095305744,0.39911102504835,0.318594184528886,0.0805168405194641,0.41925748394874,0.435460052328162,-0.0162025683794211,0.354791792673321,0.456449413312039,-0.101657620638718,0.518150209528852,0.340207442256102,0.17794276727275,0.484186922572657,0.273427273964714,0.210759648607943,0.43227499264379,0.155066474680496,0.277208517963294,0.34525302723789,0.51409581824732,-0.16884279100943,0.444420040880985,0.537711344689278,-0.0932913038082928,20.7283300023521,2.3259100161468,0.807508701236125,0.377962646103046,-3.21375824429646,-0.195676584235883,6.86318662093404,1.30277661896416,-1.12327900320792,-2.42296597682669
22,fv1_NS_p1c3r2_O01,0.342023146128046,0.518631438516198,-0.176608292388152,0.17774425132412,0.624706741273086,-0.446962489948966,0.224465797040871,0.598384514885147,-0.373918717844276,0.471209709919539,0.200886218897715,0.270323491021824,0.320126877556911,0.350381517521083,-0.0302546399641717,0.564895784883556,0.270713288366218,0.294182496517338,0.180322808735208,0.401529286333304,-0.221206477598095,0.639109692393305,0.204440561228138,0.434669131165166,0.566164691576164,0.463782983277015,0.102381708299149,0.27502387379244,0.433966207103516,-0.158942333311076,-2.16998764822076,-9.78689788437243,-11.5755683903618,4.17437643567842,-1.6118527450949,4.67121273216393,-11.4864530336074,5.91428638793054,7.65490807466826,-2.85486325622968
23,fv1_NS_p1c3r3_K02,0.187944673060267,0.440186787340299,-0.252242114280032,0.117928893383914,0.574948145642086,-0.457019252258172,0.160082690115032,0.354317361539663,-0.194234671424631,0.528195536786208,0.150841598771766,0.377353938014442,0.298971407883157,0.437554265060911,-0.138582857177754,0.340372490966041,0.412717464284605,-0.0723449733185644,0.226176420177843,0.403053086707095,-0.176876666529252,0.59294964397003,0.264648474170137,0.328301169799893,0.737800055591603,0.13655907342288,0.601240982168723,0.521561418544633,0.243824354883343,0.27773706366129,-13.6232855432768,-7.70699549292567,-0.295776520000666,3.08583771239178,-5.5358653869037,-5.36294831432608,-10.1998942854923,3.56897884409681,26.1664450338561,6.81018276845314
24,fv1_NS_p1c3r5_C04,0.157942102669332,0.622743185907128,-0.464801083237796,0.161352306807234,0.450314972822618,-0.288962666015385,0.200837875600766,0.380229295473926,-0.17939141987316,0.210153996194542,0.239326468596809,-0.0291724724022671,0.373663594397243,0.209690543362367,0.163973051034875,0.146853468988663,0.450340009906878,-0.303486540918216,0.111987178842586,0.54794625651819,-0.435959077675603,0.119907966033264,0.468910169497061,-0.349002203463797,0.244774376355313,0.374627784552328,-0.129853408197015,0.215794876313808,0.402323856520631,-0.186528980206824,-29.0750515660882,2.93148589916197,-10.0798236422087,-11.1696687954015,3.18232980523703,-17.8951613861401,-21.1664303331222,-17.4764927226208,-6.40975810892184,0.953295793201333
25,fv1_NS_p1c3r7_K05,0.386654635650529,0.449262026951484,-0.0626073913009551,0.475973355264103,0.424858016136744,0.0511153391273589,0.625344372685751,0.174519683911485,0.450824688774267,0.428678518218777,0.157141410883441,0.271537107335335,0.428350347279414,0.478696229046479,-0.0503458817670647,0.518665761533034,0.343862466691533,0.1748032948415,0.459845421886924,0.396947722482667,0.0628976994042564,0.546001984320377,0.188720274488878,0.357281709831499,0.261760395485905,0.600167047369582,-0.338406651883677,0.35105287552555,0.492724367157004,-0.141671491631454,-3.31306425609343,-7.71438519871406,10.8764196401159,3.87962686805203,-0.0656834278442575,5.48631139447787,2.91424195199712,4.39979774451709,-5.97189579577764,-2.13064458313928
26,fv1_NS_p1c3r8_G06,0.554562464086331,0.263641526668883,0.290920937417448,0.62615686522011,0.147517114826003,0.478639750394107,0.520462764868309,0.210450416772504,0.310012348095805,0.39204242887429,0.433577520460186,-0.0415350915858958,0.367371992041117,0.396969173729481,-0.0295971816883645,0.432693682520791,0.394998076658672,0.037695605862119,0.318066947479935,0.427027415049517,-0.108960467569582,0.459588248180163,0.151042667590738,0.308545580589425,0.254170470750085,0.562107109144202,-0.307936638394118,0.303060253375206,0.484869142795011,-0.181808889419806,7.85613788846903,11.0303767488548,5.55492430325067,-4.50037774792315,-1.79360025021258,2.69216045707148,-2.30240498841165,0.128633128948957,-1.46194793257864,0.00488358857970208
27,fv1_NS_p1c4r2_P01,0.685991353229288,0.434941782148001,0.251049571081287,0.515183648693269,0.446146419684897,0.0690372290083718,0.399735317587119,0.469640659908219,-0.0699053423211003,0.318627681168566,0.658536597619034,-0.339908916450468,0.516441502951935,0.348013284299717,0.168428218652218,0.445826538126471,0.508245221019507,-0.0624186828930363,0.403314983944748,0.49224535430988,-0.0889303703651323,0.551529932274084,0.346465006146489,0.205064926127595,0.421188911353732,0.516554362206761,-0.0953654508530299,0.517111295785498,0.446240987982043,0.0708703078034549,20.3969953812332,-9.81829342154781,1.3924112916866,-11.8135217573224,2.25598176282247,-2.58406609606524,-0.339851360484524,0.189485395665424,2.15297493713956,1.82677677446345
