"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0500509476761626,0.0156675353498233,0.001888360219918,-0.0622644948987897,0.00924908520092033,0.0238925881251984,-0.0205510844666049,-0.0238502241486709,0.0265042814358403,0.0410302769004557,"Sparcl1"
"2",-0.0408329078468924,0.0358662806526835,-0.0069269080161821,-0.0102833507172959,0.0259754772335942,-0.0211775720266081,-0.00640581449957259,-0.00491595374372166,0.00897123684600514,0.056027711894735,"Cd36"
"3",-0.033885742837868,0.0196188250190526,-0.0313823867535533,-0.0397574481588286,0.0280587435730635,-0.00805166294638585,-0.000945322820189847,-0.00994789786055817,0.0076457993195987,0.024446650423861,"8430408G22Rik"
"4",-0.0331366252873536,0.0324244059690866,0.000749256111788996,-0.00212590062984602,-0.0231128040247783,0.0234704114599521,-0.00858783581870228,-0.0302901071432302,-0.0244096262508382,0.00304422643625974,"Cdkn1c"
"5",-0.0318754962086229,0.0364571144282023,0.00412618941206898,-0.0146354540765133,0.0301631717162379,0.00395834015553001,-0.00516968532361695,-0.00190483953539696,0.023458718965684,0.012816812654186,"Fam198b"
"6",-0.0305700495720654,0.024643539476209,-0.00947557961113294,-0.00911128155886919,0.0124554784186619,-0.00566700870272924,-0.0363007431695387,-0.0114978337989008,0.000663213749064928,-0.00441793963126848,"Phactr2"
"7",-0.0305063063497812,0.0434693150481424,0.00884855980857118,0.00518535089010093,-0.0206472084872915,0.00843131951568609,-0.0259085839280915,0.00165116931951901,-0.0207090786518491,0.0118646450006099,"Sepp1"
"8",-0.0295385847220451,0.0309062167458918,0.00310094237515345,0.00625890230688827,-0.0155788624347059,0.00746040922298401,-0.0212625221807335,-0.00695171107533249,0.00762246739067225,-0.0142873342804489,"Igf2"
"9",-0.0281535030456199,0.0191384929816342,0.0129281478999008,0.0181405505512184,-0.00613941663919191,0.0151448713095248,0.000148980911238777,-0.0189533768044373,-0.0196977054359622,-0.030858598425867,"Pdcd4"
"10",-0.0271718365080144,0.0305314585600046,0.00521084096536041,0.00379403575012946,-0.0096105466247648,0.0025669655958035,-0.0111105701663353,-0.020576222221871,-0.00355784244759653,-0.00608324811068937,"H19"
