"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0429990643157167,0.007585544156846,0.0147199862811076,-0.0602643578871968,-0.0302495290326583,0.0171250503073622,0.0135426190732938,-0.00739342769921449,-0.0169167412295829,-0.00760938291816588,"Sparcl1"
"2",-0.0373431954122982,0.032448672116957,-0.00659995521459547,0.0110628056572088,-0.0541800226035798,-0.0375249012689985,-0.0049338855608717,-0.0131295005622471,-0.0138392060231844,-0.00956604878662785,"Cd36"
"3",-0.0330184100603409,0.0400948893302948,-0.000890967866211385,-0.0108667076406237,0.0088618418672921,0.0290881074773781,0.0123140555865767,-0.0146087452664844,-0.00357965462118843,0.0185601596298441,"Sepp1"
"4",-0.0325899179656735,0.0330022490530535,0.00234021266433589,-0.0150770242500427,0.00599608702590193,0.0406178514059265,0.00210212161333532,0.00985527507701332,-0.0112159939304434,0.0409201847213862,"Cdkn1c"
"5",-0.0319456913184547,0.03362476364686,0.0125636102535305,0.00187464715386295,-0.0364440603365958,-0.0192206901449147,-0.00709219353881325,-0.0366591228339197,0.00564288256515431,0.0086925929433357,"Fam198b"
"6",-0.02993857113216,0.0328105809326858,0.00254005943100397,-0.000590565484862684,0.00266753739323958,0.0194007629364601,0.002316846350075,-0.018454526922901,-0.0107976108668151,-0.00164700629130404,"Igf2"
"7",-0.0296738374364958,0.0193531757740705,0.0102337238174031,0.0149474916936886,-0.000301405711125237,0.0100402260514733,-0.0116293756452906,-0.0108618900350107,-0.0159481935579773,0.0366283005622502,"Pdcd4"
"8",-0.0283708494507635,0.0295090388837802,0.00448167696873123,0.00114915735851785,-0.00431717120367637,0.0171766370640251,0.0096855837136317,-0.000409405685351269,-0.023466407243141,0.0103943117825186,"H19"
"9",-0.0276227421918031,0.0298953322321439,-0.0115294718023541,-0.00869309850851679,-0.0112490265108109,0.00183382475319606,0.0237220589732777,-0.0279585635218699,0.000132278908956556,0.00751697789267467,"Phactr2"
"10",-0.0274138164823375,0.0221102484965188,-0.0207867032105911,-0.0298245103919215,-0.0503300548850164,-0.0269792678715599,2.20754967464451e-05,0.027840063561998,-0.00351748424584797,-0.021216149151219,"8430408G22Rik"
"11",-0.0265563773544962,0.0589919732060042,0.0133784803899655,0.0326698365377855,-0.00655665468416382,-0.00469612608106182,-0.00686271062129378,-0.0301189936781178,-0.00916782411466257,-0.00286556133865389,"Igf1"
"12",-0.0262439977391402,0.0580713717289496,-0.00464010946164621,0.0504611622975708,0.0416453519452555,0.0470484699944361,0.00119831063057293,0.00891535591406715,-0.0315465400888678,0.0199567172611357,"Apoe"
"13",-0.0226715769148092,0.0269173839512609,0.0136815984194432,-0.0101433861128546,-0.0256630191435061,0.00354803745978762,0.000291199434624262,-0.000822007249677294,0.00288522893793662,-0.00705324139736908,"Fam13c"
"14",-0.0221838608825572,0.0413621960451933,-0.0073334422419858,0.0166502508020077,-0.0400663823157266,-0.0332121909788948,0.00101537127515163,0.00389045164946557,0.00194018180173193,0.0159272663426674,"Rgs2"
