"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0243493312750752,0.0693654546849012,-0.0127290072524513,0.0174286746067152,-0.00557399828787469,-0.00538312566630226,0.0203157267283325,-0.0056532681392631,0.0147634646562757,-0.0138578732654839,"Prr15"
"2",-0.0240652474877142,0.083333777512695,0.0298168604824114,0.0151374027614843,-0.0121370419511702,0.0221430874004375,-0.018419702625041,-0.00746550400165689,-0.00039819150628796,-0.0145210140106728,"Tm4sf1"
"3",-0.0235530364797874,0.0328979620089697,0.00102939575305068,0.0234414400551412,-0.0180105847362002,-0.0220605032767681,0.0100208018146874,-0.0107544873767719,0.00834153066756184,-0.0122746544941752,"Cdkn1c"
"4",-0.0208312210113958,0.0771884424712368,0.0132266188112329,0.0245618636251623,-0.00741710665613045,0.00634257752299108,0.0102920564825348,-0.0138115005481517,-0.00177147352880885,-0.00323758378630988,"Nrk"
"5",-0.0197880970280622,0.0383891516482475,0.000243902582222557,0.0189592124109377,-0.00213973434681009,-0.00265931330016654,0.000945935290408206,-0.0122455172347817,0.000109437378132979,0.00427864908536881,"Dsg2"
"6",-0.019694439940681,0.0614010524095291,-0.000611224094251015,0.0168124754595176,-0.0127354935938768,-0.0200742399490215,-0.00206912882272727,-0.00888528893894699,-0.00159452813549463,-0.00897769212114842,"Slc22a23"
"7",-0.0192817188070207,0.0375706609185304,-0.0124487740220413,0.00935983404812348,0.00246738063011801,-0.00497329348421414,0.0135861747271713,-0.00176198688803496,0.00476636104758018,-0.0117059607668982,"Ggt5"
"8",-0.0191896220109201,0.0454728965048812,-0.00752130059209893,0.00377295238348092,-0.0124225663581221,-0.0349969083692585,0.00821691736427804,-0.0238267556489792,0.00208712104200296,-0.00718881977370493,"Tgfbr3"
"9",-0.0187129877879893,0.0100464742321067,0.0190124671532759,0.00746022780972105,0.00165505654121161,-0.00161980005761795,0.0077681342895094,0.006712233098437,0.0192646984455618,0.00612270106413735,"Rassf10"
"10",-0.016708342013368,0.0279278146932084,-0.0097318394781781,0.0154555260059219,-0.00350019507240286,-0.0110585390646775,0.00459793006048365,0.00332976362223511,-0.00146359494801495,-0.0133890655723767,"Gucy1a3"
