"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0257583767317234,0.0478608150660929,-0.0020951273576848,-0.0506456127306914,-0.00278657417811978,0.00882889951538399,0.00747530026607893,0.0225136641777006,-0.0202858420715993,0.0060415278177734,"Cdkn1c"
"2",-0.0190045839483189,0.0111865662656068,0.0234681665065651,-0.0116153673646714,-0.0485447457873184,0.0156661750771088,0.00141536614352579,0.01448529899794,0.00602520541464255,0.0152654436802028,"Bace2"
"3",-0.0182559978152009,0.0237927822805775,-0.00302446810801271,-0.013419170591578,-0.0182910770505694,0.0193486258119232,-0.00525749196080698,0.0278768947628255,0.000355788769507243,-0.0062439879632171,"Hif3a"
"4",-0.0176067115408928,0.00664187846120109,-0.00162519936337828,-0.0255907789826626,-0.0224936422830223,0.00594640272126605,0.0119391241088263,0.0337191213715095,0.0125537440719018,-0.00886272974564871,"Kdm5b"
"5",-0.0150734646767231,0.0185301388501045,-0.00819658361318383,-0.0122934847160016,-0.0124870745847401,-0.000802230116362011,-0.0172308766887824,0.0102352577914042,-0.0129339305826195,0.0341310819947114,"Plagl1"
"6",-0.0150247075343043,0.018607338395872,0.0133258301551516,-0.0170495264476434,0.0109934273841082,0.0162161511862076,-0.0219685269678364,0.0139543354966589,-0.0204524736321691,0.0335146172637986,"Mmrn2"
"7",-0.0149399110497618,0.0110135994834252,-0.030265611297777,-0.00525565412868653,0.0158352657877876,0.0198692893536728,-0.0155844167172922,0.0241781882703996,0.00948470803615847,0.0293686005990909,"Pla2g7"
"8",-0.0139616226676209,0.0778467935592775,-0.00592666623300273,-0.013792054396599,-0.00395260314189709,0.0209716541106049,0.00463658081166578,-0.00391182101978049,-0.00170034816711495,0.0125803564071851,"Prr15"
"9",-0.0138401091905497,0.0345628400609569,-0.0117721486676247,-0.0138620052032178,-0.00389070068425644,0.00912645383337634,-0.0111848628909043,0.0109734409218182,0.00160122161498762,0.0109141748446279,"Gucy1a3"
"10",-0.0135743354272458,0.0337785056243329,-0.0041476991577727,-0.0162176368740106,-0.0139419592408885,-0.0285806944930664,0.0169450631609744,0.0124424916113532,-0.0190244726669436,0.0152956114188405,"Hmcn1"
"11",-0.0131421597720876,-0.0648024741739442,-0.00505419228053697,-0.0300333595255743,-0.0169786041744161,0.00494960607493016,0.0109435078781161,0.0155967820759315,0.00801019501736324,0.0184842687740789,"Fst"
"12",-0.0130675130209549,0.0444223759547422,0.00242300633201598,-0.00897373368415352,-0.0152103153010921,0.0143458868519657,-0.0049627724651437,-0.00791996608939814,0.00277844242244887,-0.00413074288000782,"Dsg2"
"13",-0.0128087084457816,-0.00901745430112906,0.00920739184673199,-0.00970962657835325,-0.0150671427978935,-0.000468774253904459,0.00779795600152283,0.0151822122028236,0.0109038447547819,0.0144199781976517,"2210010C17Rik"
"14",-0.0124797704274023,-0.0192135815300352,0.0163562133232497,-0.00262472474517985,-0.00292282395411929,0.00876659193876976,-0.00401334519527418,0.0320724171861296,0.0291771090957389,0.0384319888500613,"Timp3"
"15",-0.0121798620601861,-0.00698248542706081,0.0048637402467268,-0.0157680387976128,0.0121497056433605,0.012296157449278,-0.0116261632069357,0.00795932637969997,0.00411869671260692,0.00518490765560044,"Akap8l"
"16",-0.0121549235185334,-0.0109981495408015,0.00718800210024843,-0.0487789739457433,-0.0107488303441058,-0.00509598296100414,-0.0165410926398154,0.00847100787961153,0.0128963549736343,0.0159024362701794,"Mxra8"
"17",-0.0117878236627886,0.00742834142045582,0.0212513501897323,-0.0187646486514615,0.00556697579293636,0.00464185137339916,0.00461837453087642,-0.000518436991375978,0.00618808983955674,0.0388072085446728,"Ednrb"
"18",-0.0115887525484563,0.0119781422727164,-0.0123185373696583,-0.0357698930897117,-0.0109814456856024,-0.0179319924824773,0.00791239767555907,0.00923442102371503,-0.0159839983015193,0.0179812441264269,"Igf2r"
"19",-0.0115515167834878,0.014908172996376,0.00786606275051531,-0.00882627618496375,-0.00861332211511654,0.0255749901999442,0.00944839562280025,0.0119759727525307,-0.00130057321146076,0.00129428226218718,"Mafb"
"20",-0.0115026413750825,-0.00921783013785235,0.00458020248496359,-0.0171767690754851,-0.0175280718148801,0.00420983327682025,0.016959379317586,0.0216781352581921,-0.00761526315856487,-0.00596349714426759,"Nfat5"
"21",-0.0114849303655076,-0.015734244092758,0.00108207643212043,-0.01448556566478,0.00252110072536055,0.0228181009853519,-0.00578164518683832,0.0257515220244432,-0.00176151076383936,0.0102600369970195,"Smad3"
"22",-0.0114293944304576,-0.0171629185092279,0.00949444693495168,-0.010479523166958,-0.0246733217271601,0.0229904290460569,-0.00539311292106064,0.0134427365413842,0.0035876184340614,0.0216532531654294,"Naga"
"23",-0.0112326753546575,0.00711355747628077,-0.00748872611453197,-0.0201332180946309,0.00386103750841288,-0.0275408242566769,-0.0138646586753729,0.0172425343338752,-0.0145510752020096,0.0098986481135208,"Airn"
"24",-0.0111350472161395,0.0232797450471136,-0.0203451041971453,-0.0414055617690349,0.0159110985223037,-9.44344775227937e-05,-0.00870811434430519,0.00173943951541124,0.00759884448833376,0.0300753515697871,"Tcn2"
"25",-0.0111152476633385,0.0146934328269261,-0.00772012649453504,-0.0128716570381309,-0.0126236550795798,0.00459498748787885,-0.023515253533249,0.039384864895628,-0.00307883963504784,-0.0153825431647629,"6330403K07Rik"
"26",-0.0110926405358072,0.00674807546007282,0.0147388416859637,-0.00474837929951779,0.00346041550316857,0.0231970994043887,-0.0129162610295683,0.0304102540931044,0.00267730664307048,0.0181250697856784,"Gdpd5"
"27",-0.010948212440381,0.0671423828610515,0.0019228986919307,-0.0218614728787762,-0.00709200536269636,-0.00144490611622517,-0.00815992389493921,-0.00857454516969645,-0.0183407884891068,0.0053495764985869,"Slc22a23"
"28",-0.0106336671053263,-0.013605421443765,-0.0138384456999598,-0.00687204128668503,-0.0344780800424968,0.0136716843568907,-0.00357093047551992,0.00482072506394628,-0.0108882345389607,0.0118525750466704,"Etnk1"
"29",-0.010581290275325,-0.0478840624014769,-0.0117998698090002,-0.00975694752816797,-0.013241897880103,-0.0167672648280815,-0.0131879274146286,0.0299179520373189,0.00649340223614821,0.0118578419151549,"Ptger4"
"30",-0.0103915723694103,0.0418625019998954,-0.00624430320467372,-0.00961525183798,-8.39670746176862e-05,0.0171186819588864,-0.00654763574079159,0.0140366794909346,-0.00566617183004555,0.00595913953742129,"Ggt5"
"31",-0.0102193211611837,0.0244021312243167,0.0127621539515343,-0.000379882734771578,-0.0197961394490989,0.00865306086017765,0.018743750052562,0.0176932410642261,0.0109504738543976,0.0189703249716733,"Vamp5"
"32",-0.0102020423183471,0.0363382934154324,-0.0055622875160213,-0.0177371433798954,-0.0358697701559639,0.0235923199512073,-0.0023022978789206,0.00544391631961194,0.0169035145876319,-0.0156980545817137,"Ctso"
"33",-0.0101742049477909,-0.0182658814317645,-0.0188991647405236,-0.0236561046660565,-0.0167191668977018,0.0234505101641565,0.00692626521228363,0.0101828894440559,0.00206065616830124,0.0166714276840625,"Hlf"
"34",-0.0101688392074304,-0.0253406569958981,-0.0265870273024739,-0.0054464955587529,0.00363997982490679,0.0141639958525048,0.0116103527358401,0.0280922160187608,-0.000269657736652904,0.0397393199227542,"Apoe"
"35",-0.0101422595620362,-0.000485919528338934,0.0067617476036262,-0.00172653155607566,-0.0118800872275845,-0.0078068871765425,0.00714549578459066,0.0112444795385831,0.0030796669378493,0.00840820956753605,"2810008D09Rik"
"36",-0.010072154439891,0.00541472544709783,-0.00616069659411295,-0.0125273732924731,-0.00867820090517184,0.00557329193081047,0.00658707719674506,-0.002516797731413,0.00391903324124805,-0.00275127706426748,"Trim12c"
"37",-0.0100353175400129,0.00540475487243876,0.00851741872893085,-0.00399172845465545,-0.00531466827213371,-0.000496418513426479,0.00466857023841886,0.0070994191913573,0.011627980345006,0.00669890132618516,"Ifi35"
"38",-0.00979848304470934,-0.00650579451656495,-0.00367570423258987,-0.00884145012042678,0.014870012818096,0.00475065682878454,-0.0193523821508413,-0.0125293365095215,0.0104821396229725,-0.00188577255065954,"Lmf1"
"39",-0.00974305981242552,0.000798579613978231,4.49408059341586e-05,0.00190512042375133,-0.0102181775497709,0.013031747841818,-0.000986860314611357,0.010494770541002,0.0107796979316617,-0.00131782617854451,"Dbt"
"40",-0.00973004564157715,-0.05576875747356,0.0220489527534699,-0.0506655013116992,-0.000982492572187278,-0.00522044263519241,0.00412017372679492,-0.00169679578180144,0.00851623869120944,0.0265086710971899,"Itih3"
