"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","gene"
"1",-0.0131514231980941,0.0156567358721905,0.0189623528409721,0.0372774504108777,0.00123958201987474,-0.00460062344062744,-0.00500598219300387,-0.00554182917959271,-0.00670882740931347,-0.0146209832628512,"B130024G19Rik"
"2",-0.0119552654903845,0.0033502034849768,-0.000558830798304323,0.0116767722969616,-0.0080142501410177,0.00606805377206519,-0.0118261653890258,9.52696178038504e-05,0.00154002677722999,0.0106932979478275,"Med15"
"3",-0.0112557604827353,0.00320163996935889,0.00455602509919556,0.00264692380120742,0.00529843840019592,-0.0180320817540361,-0.00283989619505265,0.00946745168756831,0.01041976784147,0.000384528504349904,"Ppp1r12a"
"4",-0.00989449728723595,0.0212419997410193,0.0377583020444886,0.0100160077235052,0.00935454220139574,-0.0350716195659328,0.00439562396768085,0.00540203001983026,-0.024685400121455,-0.00996485179256553,"Wipf3"
"5",-0.0094132207973092,0.031642679053695,0.0108035193568091,-0.00375168226485634,0.00666107510163753,-0.00263449379628058,-0.014662505918066,-0.0160746477653111,0.0163016040371844,-0.0126695054811061,"Unc45b"
"6",-0.00914027679682426,0.00523219891185996,0.033546777706673,0.0243829524334618,0.0271441608472456,-0.0084666997682749,-0.0294590981255809,0.00357192335594046,-0.0229450362989393,-0.0184753832565312,"Flrt3"
"7",-0.00910311419758215,0.0311170484013162,0.0292338632185683,0.0247743211813028,-0.0392317965835036,0.00759936911918053,-0.00572004067996396,0.0178458323187669,-0.00605331224255894,-0.0158282668864414,"Tspan7"
"8",-0.00890040795738578,-0.00917905585912841,0.00162801750569634,0.0186320500688481,-0.0160986259301024,0.0126505062516843,0.0292253511924442,0.00350833693155994,-0.0198946347347448,0.0123435288923126,"Airn"
"9",-0.00889434387084566,9.72051195065913e-05,-0.00544700746356346,0.0321644285476891,0.0077113420638299,0.0116614663931087,0.00144626845499262,0.012028896994558,-0.0505881722765602,0.0351442084602368,"Ptger4"
"10",-0.00861805298449661,0.00922114590671478,0.00483775261773223,0.0182047987066712,0.00736823817747145,-0.00472498815230552,-0.0199567913996456,-0.00187116352768263,0.00431789785590347,-0.0104180184540064,"Rnf167"
"11",-0.00860797145190503,-0.0230583393087737,0.00457863867234056,0.00377938317901787,0.01168154571961,-0.00173962285976024,0.00815914536001038,0.00463851994091409,2.77395989353622e-05,0.0151496664576379,"Gprasp2"
"12",-0.00858595846167872,-0.0424858663582136,0.0371158577603145,0.0172911115779217,-0.0195312294081295,0.0340526992436933,0.0301089826207275,-0.00910109674894165,0.0211361651706436,-0.0214936859214653,"Cfh"
"13",-0.00851840466767154,0.0205507309766328,0.00927453187460668,0.00727559024234054,-0.000995884123740861,-0.00799009437857824,0.0146761768030485,0.00918345654483115,-0.00661389280661336,0.00795079826451798,"Erbb2"
"14",-0.00820959631331699,-0.0103029457859402,-0.0038890884023755,0.0146287276749744,0.00131324726200146,-0.004265073816343,-0.00792750525049713,-1.23601986041348e-05,0.0100582502895312,0.0030014355102561,"Zfp192"
"15",-0.00772951244333202,0.00679251446946023,0.00860100213584331,0.0501786922036026,-0.0127672483022442,0.0147927847514293,0.0114320911522418,-0.00342885789082334,0.00141643292273292,-0.00166567887318445,"Ogt"
"16",-0.00771741217988928,0.00125789423968037,0.00420046233935281,0.0202180416677617,-0.01366633915149,-0.0157935228841954,0.020935421151262,0.00935617757899477,-0.0216020605450964,-0.00258476782598572,"Plagl1"
