,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC11.pos,PC11.neg,PC11.score,PC12.pos,PC12.neg,PC12.score,PC13.pos,PC13.neg,PC13.score,PC14.pos,PC14.neg,PC14.score,PC15.pos,PC15.neg,PC15.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
256,fv1_NS_p5c2r5_K03,0.39980255982052,0.373219441858863,0.0265831179616572,0.125295106460158,0.406642457518398,-0.281347351058241,0.502301411061782,0.148377143898913,0.35392426716287,0.517253970185361,0.134334440789168,0.382919529396193,0.321183810919869,0.331698318272088,-0.0105145073522191,0.0811381187816992,0.578671700381759,-0.49753358160006,0.458952048669729,0.165168757839929,0.2937832908298,0.318068300257087,0.389839732675764,-0.0717714324186762,0.465974347860422,0.31905075528835,0.146923592572072,0.391714782095099,0.412247500134181,-0.0205327180390828,0.348166909132565,0.468935955729426,-0.12076904659686,0.425350614558148,0.297236829698231,0.128113784859917,0.464131962299517,0.365283616572264,0.0988483457272524,0.36947619222519,0.336424624142075,0.0330515680831144,0.649347772307465,0.100750717891465,0.548597054416,-5.46665737976586,-4.45313665315255,8.77909861786624,6.34292914567575,-4.49421180404005,-11.3849492904323,3.12861919758315,-3.76271702368169,4.33598634875186,3.18683674577852,-1.16252334768987,-0.962805338431797,1.83043061885554,-0.624945652363114,-3.59144914734495
257,fv1_NS_p5c2r6_G04,0.35993328303693,0.363157531619255,-0.00322424858232523,0.300671132361263,0.325721961567324,-0.0250508292060607,0.435322191774731,0.366352068465694,0.0689701233090367,0.275422293247413,0.169004931403854,0.106417361843559,0.326079405128884,0.269170469383835,0.0569089357450488,0.0547822319864419,0.369822511225028,-0.315040279238586,0.33644605928383,0.244629986350618,0.0918160729332113,0.184365353437229,0.450106449365751,-0.265741095928521,0.543152492886747,0.246870868047766,0.296281624838981,0.170207217539254,0.480347197455892,-0.310139979916637,0.318657144079421,0.417816148797527,-0.0991590047181061,0.364176940891501,0.286058382943468,0.0781185579480327,0.497060315089802,0.292336573522493,0.204723741567309,0.4296329237551,0.324895114952144,0.104737808802957,0.720704639768164,0.0210343528428457,0.699670286925318,-21.8966119152544,10.5935305974991,8.06740735192933,0.522811023129678,5.34918886340605,3.20358256822349,-7.4988314208595,-10.6018033342531,10.6680479230364,-6.9685954244057,-0.368501732917823,-2.43948830493755,0.883957253174491,2.12947804356044,-0.0302359012846442
258,fv1_NS_p5c2r7_C05,0.0470863653811964,0.595843429770355,-0.548757064389159,0.195093152833619,0.53717372630702,-0.342080573473401,0.24869624521968,0.312174755976902,-0.0634785107572215,0.368522465369742,0.11853661374438,0.249985851625362,0.262858860615871,0.172297521981936,0.0905613386339345,0.119999538695397,0.306985699027759,-0.186986160332362,0.362413006304893,0.184913498210679,0.177499508094214,0.319969026315149,0.325139136104383,-0.0051701097892346,0.384948487532744,0.0707193156565865,0.314229171876158,0.27945594099866,0.42874418156497,-0.14928824056631,0.174622763600277,0.484434378556174,-0.309811614955897,0.479192567253554,0.242147544916852,0.237045022336702,0.489858347605735,0.30288934519994,0.186969002405795,0.491088825890853,0.256450782606085,0.234638043284768,0.696149601466734,0.0829161672491897,0.613233434217544,-39.3588399813624,7.69698282328024,4.16215272356678,2.93832337894805,1.84468374363946,10.4066383199213,0.919042896420149,3.94549491199331,8.05870075573807,3.51241416016789,-6.57825083485891,-2.66980555264656,2.15720459424903,6.05941938798169,-0.108297709423232
259,fv1_NS_p5c3r4_P02,0.174345854990429,0.513462378215031,-0.339116523224602,0.06737069730733,0.447402554902911,-0.380031857595581,0.330011394259014,0.23203820957431,0.0979731846847043,0.20761655950123,0.258726854391806,-0.0511102948905762,0.367459981761633,0.180955212405212,0.186504769356421,0.0837646865248627,0.498207624275293,-0.414442937750431,0.202324300302097,0.428924804020552,-0.226600503718455,0.37228427320882,0.329345169895798,0.0429391033130219,0.17460358722599,0.379078040740499,-0.204474453514509,0.390387209133603,0.375840299148099,0.0145469099855035,0.349822321198242,0.409244083734925,-0.0594217625366829,0.184546950630142,0.587686674328722,-0.40313972369858,0.439045365450092,0.498555516558343,-0.0595101511082503,0.328237284135939,0.438198037843564,-0.109960753707624,0.731219722691079,0.0935303592568607,0.637689363434218,-21.929966292918,-3.35594536296165,-3.26989699386605,-4.48756996414124,1.80760583526102,-7.27311319131016,-2.52253172764403,0.326149286510052,-5.96931686831965,7.38051745633022,-0.800438458870973,-14.2297883644512,-2.97562219581816,-5.31973299934328,-2.01118524636117
260,fv1_NS_p5c4r1_M24,0.38435582872046,0.463623278967622,-0.0792674502471618,0.161905212795367,0.509343816035809,-0.347438603240442,0.61159902296591,0.182586855768235,0.429012167197674,0.425552360975574,0.131260387531595,0.29429197344398,0.383277487422988,0.367409174311635,0.0158683131113531,0.160772180943486,0.471850577123247,-0.311078396179761,0.303566471024161,0.301971892864046,0.0015945781601146,0.287532392369073,0.420610469976494,-0.133078077607422,0.395827345617787,0.353170334979362,0.0426570106384254,0.342749817554991,0.413972411509771,-0.07122259395478,0.186882989034609,0.409700269415793,-0.222817280381184,0.400190276216507,0.29766367733078,0.102526598885727,0.480368103839769,0.440840132723272,0.0395279711164978,0.372082838470371,0.28173281282048,0.0903500256498911,0.674870063941174,0.103163436522204,0.57170662741897,-4.07554789114023,-6.66803949407543,10.5476574781772,6.0572842748702,-1.05102996771375,-9.79577006716258,1.78479827363938,-1.94280014474175,0.3989997724743,3.45506497299365,-5.86003907279926,0.423435180651163,1.49682257164724,2.16417751857584,-2.01312884481884
261,fv1_NS_p5c4r2_I01,0.369451665692259,0.497742096128261,-0.128290430436002,0.167865704266662,0.532472018561995,-0.364606314295333,0.550624091328487,0.140006749511495,0.410617341816992,0.386114058992011,0.305589213109363,0.0805248458826481,0.341848644889938,0.263535745807761,0.0783128990821775,0.204193959002207,0.55594801276462,-0.351754053762413,0.557130886810605,0.150834175454515,0.40629671135609,0.277644117795488,0.455528926095021,-0.177884808299533,0.409645668933462,0.465659897564151,-0.0560142286306888,0.468448186944268,0.497782167928635,-0.0293339809843666,0.334182860112063,0.381861215922576,-0.0476783558105126,0.426374040503228,0.352369272496584,0.0740047680066444,0.469823604465087,0.373099508310597,0.0967240961544893,0.369182147516377,0.363771908657643,0.00541023885873432,0.721682275554898,0.125625464861,0.596056810693899,-8.1182453545013,-6.63271249681756,5.02522208173066,2.39727118638493,0.462125401434019,-4.40478277668438,8.0655000278434,-2.51153806125877,-2.23010592168698,2.47489733159782,4.57052188622501,-1.08032396946419,0.834659766813291,0.370363756993194,0.788538285666971
262,fv1_NS_p5c4r4_A03,0.432888683946408,0.30813389365386,0.124754790292548,0.380492252203989,0.367331639712075,0.0131606124919139,0.538186626852181,0.362135330445999,0.176051296406182,0.649425710100033,0.217827061727914,0.43159864837212,0.441634999490443,0.301062172168339,0.140572827322104,0.522972412788325,0.469467351220999,0.0535050615673257,0.376730230470895,0.345068517825318,0.0316617126455769,0.35120198008007,0.541589108079323,-0.190387127999253,0.494037350866212,0.388850079068302,0.105187271797909,0.31455945793637,0.47596626993209,-0.16140681199572,0.319589783522777,0.392612289956371,-0.073022506433594,0.625991222279921,0.235043238912911,0.39094798336701,0.446410714047284,0.447285008325915,-0.000874294278631282,0.352778644331729,0.346180668734971,0.00659797559675823,0.724955975134281,0.169986598991744,0.554969376142537,-2.37028800162971,-7.33556701635902,-1.75821043424773,10.6586732222268,8.80461531454041,6.87645578621088,-6.5859582428807,-6.71144152970935,0.251737223515492,0.103073670636349,2.32200534384768,7.1306725280512,-3.16899292209583,-1.51623114381667,-2.86802724841307
263,fv1_NS_p5c4r8_A06,0.244038031132629,0.459503874550367,-0.215465843417738,0.157126755630069,0.48046075415982,-0.323333998529751,0.489424165486388,0.177435737220662,0.311988428265726,0.272568491578942,0.189687615428954,0.0828808761499879,0.312000388139391,0.230822884609675,0.0811775035297162,0.118301947853431,0.350340514847382,-0.232038566993951,0.338571911320861,0.212839652384114,0.125732258936747,0.452537448543504,0.418459490634115,0.0340779579093889,0.371095529450911,0.28846038630093,0.0826351431499803,0.390242851188361,0.409635738671887,-0.0193928874835256,0.372022364549854,0.251434944653737,0.120587419896117,0.290547737971649,0.273748274805987,0.0167994631656622,0.375832160005146,0.315897089945911,0.0599350700592356,0.17163860508681,0.421807759877563,-0.250169154790753,0.70870977538301,0.0493644988573513,0.659345276525659,-18.0849798710662,2.30105577946841,5.51110812436842,2.14301120561644,1.67361600670097,-1.93906525884134,0.305744213990913,-3.6564872782644,2.72953931723567,3.80333099667055,6.29213983540088,-3.72467259217426,0.712477824736054,-8.58394262432112,-1.61836946978811
264,fv1_NS_p5c5r1_N24,0.234331543023546,0.66131078427615,-0.426979241252605,0.163625990391365,0.652572325472122,-0.488946335080757,0.430928870236866,0.105952653151172,0.324976217085694,0.368090443407888,0.285050348067437,0.0830400953404505,0.234907415166991,0.266561466242987,-0.0316540510759966,0.467084151931999,0.344104849171613,0.122979302760386,0.362255721460778,0.262185379009434,0.100070342451344,0.238293189866461,0.445089404239266,-0.206796214372805,0.208438171637953,0.527839812591593,-0.31940164095364,0.215811316603243,0.412694037170161,-0.196882720566917,0.232099532103269,0.460107389191374,-0.228007857088105,0.312060579948532,0.264581935779136,0.0474786441693962,0.422851504667749,0.288083350619824,0.134768154047925,0.385244065309947,0.239750490730096,0.145493574579851,0.712829345282613,0.076994126690109,0.635835218592504,-27.6782732662352,-3.77697351725008,9.68754733815339,-2.56645284306484,2.98447035414255,11.9467317843356,-7.62945568096985,-1.38802038599591,-8.87942997089578,0.854658943365992,2.89150148046791,-2.48029234374897,11.305261237138,4.96882015886429,-1.17319371876126
265,fv1_NS_p5c5r4_B03,0.203120716172211,0.60964453365225,-0.406523817480039,0.134883907942344,0.590537697638129,-0.455653789695785,0.303271481075506,0.292899586111116,0.0103718949643896,0.234420317826688,0.301561558442379,-0.0671412406156913,0.358704435679783,0.260570882514718,0.0981335531650647,0.0887329902315859,0.37903715171915,-0.290304161487564,0.341108632884278,0.413107183623182,-0.0719985507389039,0.462406802702272,0.350499062904798,0.111907739797474,0.355320858357922,0.279623449993639,0.0756974083642827,0.315453461684173,0.468628521911953,-0.15317506022778,0.380268765212438,0.370252781775823,0.0100159834366149,0.195791675630881,0.67168262832194,-0.47589095269106,0.437814903403241,0.445075186377509,-0.00726028297426823,0.406450394932429,0.619066791473369,-0.21261639654094,0.727963898887813,0.0901415545731188,0.637822344314694,-25.5672029755766,-1.32929718113985,-4.70657843898903,-7.61360441597957,1.4326759220013,-2.50049674638701,-2.04818824045474,5.71630929945831,-2.01811711869976,-1.15103319539631,5.06707156217801,-13.3484161765603,-0.0497643000654683,-8.7667921808659,0.878175616790266
